City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3hrs),Snow inches (last 3hrs)
510,Lumding,IN,2022-02-13 22:28:23,25.7535,93.1732,51.6,94,0,1.77,clear sky,0.0,0.0
511,Fort-Shevchenko,KZ,2022-02-13 22:28:23,44.5086,50.263,34.84,63,44,11.72,scattered clouds,0.0,0.0
512,Sterling,US,2022-02-13 22:26:58,39.0062,-77.4286,34.36,69,40,8.05,light snow,0.0,0.0
513,Japura,ID,2022-02-13 22:27:48,-0.3167,102.35,73.11,97,100,0.83,overcast clouds,0.0,0.0
514,Krasnyy Chikoy,RU,2022-02-13 22:28:23,50.3643,108.7512,-30.12,100,52,1.95,broken clouds,0.0,0.0
515,Luganville,VU,2022-02-13 22:20:04,-15.5333,167.1667,82.29,82,100,11.77,overcast clouds,0.0,0.0
516,Korla,CN,2022-02-13 22:21:29,41.7597,86.1469,28.35,47,0,4.29,clear sky,0.0,0.0
517,Nanuque,BR,2022-02-13 22:28:24,-17.8392,-40.3539,75.97,88,37,8.81,light rain,0.0,0.0
518,Jambi,ID,2022-02-13 22:28:24,-1.6,103.6167,73.15,97,96,0.76,overcast clouds,0.0,0.0
519,Bull Savanna,JM,2022-02-13 22:28:24,17.8868,-77.5902,79.61,64,15,12.17,few clouds,0.0,0.0
520,Malinovoye Ozero,RU,2022-02-13 22:28:25,51.6753,79.7825,21.97,94,100,10.4,overcast clouds,0.0,0.0
521,Maltahohe,NA,2022-02-13 22:28:25,-24.8333,16.9833,69.94,69,100,3.65,light rain,0.0,0.0
522,Jiexiu,CN,2022-02-13 22:28:25,37.0244,111.9125,28.72,32,39,5.59,scattered clouds,0.0,0.0
523,Quimperle,FR,2022-02-13 22:28:25,47.8667,-3.55,48.94,93,75,9.22,broken clouds,0.0,0.0
524,Nyurba,RU,2022-02-13 22:28:26,63.2842,118.3319,-23.15,100,99,1.43,overcast clouds,0.0,0.0
525,Mercedes,AR,2022-02-13 22:21:02,-34.6515,-59.4307,78.51,31,0,8.72,clear sky,0.0,0.0
526,Aripuana,BR,2022-02-13 22:21:01,-9.1667,-60.6333,75.38,98,99,0.65,overcast clouds,0.0,0.0
527,Rantoul,US,2022-02-13 22:28:26,40.3084,-88.1559,17.19,71,40,7.0,scattered clouds,0.0,0.0
528,Batticaloa,LK,2022-02-13 22:28:26,7.7102,81.6924,77.54,78,98,9.78,overcast clouds,0.0,0.0
529,Oliver,CA,2022-02-13 22:28:26,49.1831,-119.5524,43.93,52,28,4.61,scattered clouds,0.0,0.0
530,Endicott,US,2022-02-13 22:28:05,42.0984,-76.0494,22.41,63,40,12.66,scattered clouds,0.0,0.0
531,Ketchikan,US,2022-02-13 22:20:31,55.3422,-131.6461,46.38,81,100,6.91,overcast clouds,0.0,0.0
532,Podgorenskiy,RU,2022-02-13 22:28:27,50.405,39.6429,12.81,96,16,5.73,few clouds,0.0,0.0
533,Arraias,BR,2022-02-13 22:28:27,-12.9288,-46.9437,69.48,90,92,1.48,overcast clouds,0.0,0.0
534,Honningsvag,NO,2022-02-13 22:28:27,70.9821,25.9704,20.16,86,100,11.61,light snow,0.0,0.0
535,Xicotencatl,MX,2022-02-13 22:28:28,23.0167,-98.8833,66.7,27,97,7.29,overcast clouds,0.0,0.0
536,Rio Gallegos,AR,2022-02-13 22:20:51,-51.6226,-69.2181,53.65,28,0,35.68,clear sky,0.0,0.0
537,Parana,AR,2022-02-13 22:21:58,-31.732,-60.5238,84.29,33,1,3.69,clear sky,0.0,0.0
538,Belyy Yar,RU,2022-02-13 22:21:47,53.6039,91.3903,-25.71,83,93,0.0,mist,0.0,0.0
539,Kozlovo,RU,2022-02-13 22:28:28,56.5167,36.2667,25.38,81,100,13.02,overcast clouds,0.0,0.0
540,College,US,2022-02-13 22:20:10,64.8569,-147.8028,14.22,81,100,3.44,light snow,0.0,0.0
541,Mount Isa,AU,2022-02-13 22:17:55,-20.7333,139.5,78.57,65,24,5.75,few clouds,0.0,0.0
542,Quatre Cocos,MU,2022-02-13 22:20:45,-20.2078,57.7625,81.09,83,84,14.12,light rain,0.0,0.0
543,Karratha,AU,2022-02-13 22:19:39,-20.7377,116.8463,84.87,59,76,5.03,broken clouds,0.0,0.0
544,Tautira,PF,2022-02-13 22:28:28,-17.7333,-149.15,87.82,76,82,16.55,light rain,0.0,0.0
545,Onguday,RU,2022-02-13 22:28:29,50.75,86.15,7.27,94,100,3.04,overcast clouds,0.0,0.0
546,Ambilobe,MG,2022-02-13 22:22:31,-13.2,49.05,72.79,94,66,1.99,broken clouds,0.0,0.0
547,Lavrentiya,RU,2022-02-13 22:22:10,65.5833,-171.0,-20.25,93,30,2.73,scattered clouds,0.0,0.0
548,Guna,IN,2022-02-13 22:28:29,24.65,77.3167,55.63,36,0,7.94,clear sky,0.0,0.0
549,Andijon,UZ,2022-02-13 22:28:29,40.7821,72.3442,42.08,75,100,1.68,overcast clouds,0.0,0.0
550,Phan Thiet,VN,2022-02-13 22:28:30,10.9333,108.1,74.64,84,93,6.55,overcast clouds,0.0,0.0
551,Barra Do Garcas,BR,2022-02-13 22:28:30,-15.89,-52.2567,75.36,93,35,4.79,scattered clouds,0.0,0.0
552,Tianpeng,CN,2022-02-13 22:28:30,30.9866,103.9393,46.87,76,100,3.15,overcast clouds,0.0,0.0
553,Nouadhibou,MR,2022-02-13 22:22:14,20.931,-17.0347,66.18,77,100,18.41,overcast clouds,0.0,0.0
554,Xai-Xai,MZ,2022-02-13 22:22:39,-25.0519,33.6442,74.26,89,0,6.91,clear sky,0.0,0.0
555,Novikovo,RU,2022-02-13 22:28:31,51.1537,37.8879,14.41,92,20,5.91,few clouds,0.0,0.0
556,Poum,NC,2022-02-13 22:24:06,-20.2333,164.0167,81.77,76,96,11.39,overcast clouds,0.0,0.0
557,Segou,ML,2022-02-13 22:28:31,13.4317,-6.2157,75.09,13,3,9.42,clear sky,0.0,0.0
558,Luwuk,ID,2022-02-13 22:21:45,-0.9516,122.7875,76.57,85,100,3.87,overcast clouds,0.0,0.0
559,Anloga,GH,2022-02-13 22:28:31,5.7947,0.8973,82.62,82,70,12.82,light rain,0.0,0.0
560,San Nicolas,PH,2022-02-13 22:28:31,18.1725,120.5953,75.11,100,75,2.3,broken clouds,0.0,0.0
561,Mulhouse,FR,2022-02-13 22:28:32,47.6667,7.4167,42.44,56,0,6.91,clear sky,0.0,0.0
562,Podgornoye,RU,2022-02-13 22:28:32,51.735,39.1496,25.02,63,0,11.18,clear sky,0.0,0.0
563,Catamarca,AR,2022-02-13 22:28:32,-28.4696,-65.7852,79.77,46,15,4.0,few clouds,0.0,0.0
564,Lowestoft,GB,2022-02-13 22:28:33,52.4752,1.7516,49.44,95,100,30.91,overcast clouds,0.0,0.0
565,Norrtalje,SE,2022-02-13 22:28:33,59.758,18.705,39.13,86,100,12.93,overcast clouds,0.0,0.0
566,Ibra,OM,2022-02-13 22:22:39,22.6906,58.5334,64.56,55,0,4.07,clear sky,0.0,0.0
567,Tazovskiy,RU,2022-02-13 22:22:08,67.4667,78.7,-9.45,96,35,10.92,scattered clouds,0.0,0.0
568,Santo Domingo,DO,2022-02-13 22:23:47,18.5001,-69.9886,83.84,69,20,6.91,few clouds,0.0,0.0
569,Ngunguru,NZ,2022-02-13 22:28:33,-35.6167,174.5,68.16,61,90,8.03,overcast clouds,0.0,0.0
570,Abu Samrah,SY,2022-02-13 22:28:33,35.3029,37.1841,48.4,69,0,7.07,clear sky,0.0,0.0
571,Nong Phai,TH,2022-02-13 22:28:34,15.9903,101.0618,81.12,75,95,1.45,light rain,0.0,0.0
572,Svetlyy,RU,2022-02-13 22:28:34,54.675,20.1347,35.65,73,100,16.8,overcast clouds,0.0,0.0
573,Waingapu,ID,2022-02-13 22:28:34,-9.6567,120.2641,77.47,85,73,4.21,broken clouds,0.0,0.0
574,Rock Springs,US,2022-02-13 22:25:03,41.5875,-109.2029,49.44,19,0,18.41,clear sky,0.0,0.0
575,San Rafael,AR,2022-02-13 22:28:33,-34.6177,-68.3301,87.4,15,5,12.55,clear sky,0.0,0.0
576,Yumen,CN,2022-02-13 22:28:35,40.2833,97.2,25.88,44,96,12.93,overcast clouds,0.0,0.0
577,Santana Do Matos,BR,2022-02-13 22:28:35,-5.9575,-36.6556,84.76,53,98,13.8,overcast clouds,0.0,0.0
578,Cuamba,MZ,2022-02-13 22:28:35,-14.8031,36.5372,69.04,98,100,0.56,light rain,0.0,0.0
579,Bacolod,PH,2022-02-13 22:28:35,10.6667,122.95,75.63,85,99,4.92,overcast clouds,0.0,0.0
580,Kaeo,NZ,2022-02-13 22:24:02,-35.1,173.7833,68.32,74,85,5.59,overcast clouds,0.0,0.0
581,Manta,EC,2022-02-13 22:28:36,-0.95,-80.7333,78.84,75,67,10.31,broken clouds,0.0,0.0
582,Raga,SS,2022-02-13 22:28:36,8.4596,25.678,72.45,13,35,4.18,scattered clouds,0.0,0.0
583,Lotofaga,WS,2022-02-13 22:28:36,-13.9764,-171.8578,91.18,77,54,9.37,broken clouds,0.0,0.0
584,Praia Da Vitoria,PT,2022-02-13 22:28:36,38.7333,-27.0667,57.45,77,75,6.35,broken clouds,0.0,0.0
585,Ayorou,NE,2022-02-13 22:28:37,14.7308,0.9174,76.44,10,0,6.17,clear sky,0.0,0.0
586,Yamada,JP,2022-02-13 22:28:37,39.4667,141.95,31.55,62,97,3.76,overcast clouds,0.0,0.0
587,Mmathubudukwane,BW,2022-02-13 22:28:37,-24.6,26.4333,72.46,37,6,1.97,clear sky,0.0,0.0
588,Margate,GB,2022-02-13 22:20:13,51.3813,1.3862,49.96,88,100,13.0,light rain,0.0,0.0
589,Luchegorsk,RU,2022-02-13 22:28:38,46.4764,134.2569,-10.62,100,88,0.81,overcast clouds,0.0,0.0
590,Ocos,GT,2022-02-13 22:28:38,14.5094,-92.1933,93.7,62,0,11.05,clear sky,0.0,0.0
591,Jalu,LY,2022-02-13 22:20:25,29.0331,21.5482,55.24,52,66,7.14,broken clouds,0.0,0.0
592,Vila,PT,2022-02-13 22:28:38,42.0304,-8.1588,41.32,93,93,6.51,light rain,0.0,0.0
593,Komsomolskiy,UZ,2022-02-13 22:28:38,40.4272,71.7189,35.02,84,100,0.67,overcast clouds,0.0,0.0
594,Emerald,AU,2022-02-13 22:28:39,-23.5333,148.1667,77.14,61,0,11.5,clear sky,0.0,0.0
595,Mungeli,IN,2022-02-13 22:28:39,22.0667,81.6833,55.4,32,0,4.38,clear sky,0.0,0.0
596,Parit Buntar,MY,2022-02-13 22:28:39,5.1267,100.4932,79.95,92,91,3.33,overcast clouds,0.0,0.0
597,Boden,SE,2022-02-13 22:28:39,65.8252,21.6886,15.8,89,100,9.04,overcast clouds,0.0,0.0
598,Nang Rong,TH,2022-02-13 22:28:40,14.6377,102.7914,79.84,79,92,10.98,overcast clouds,0.0,0.0
599,Westport,US,2022-02-13 22:26:31,41.1415,-73.3579,30.78,72,100,12.66,overcast clouds,0.0,0.0
600,Ahipara,NZ,2022-02-13 22:20:47,-35.1667,173.1667,67.37,60,87,9.13,overcast clouds,0.0,0.0
601,Ust-Nera,RU,2022-02-13 22:21:16,64.5667,143.2,-35.75,96,58,1.41,broken clouds,0.0,0.0
602,Ibicui,BR,2022-02-13 22:28:40,-14.8417,-39.9867,71.6,94,85,3.58,overcast clouds,0.0,0.0
603,Chenzhou,CN,2022-02-13 22:27:41,25.8,113.0333,38.77,97,89,2.44,overcast clouds,0.0,0.0
604,Folldal,NO,2022-02-13 22:28:40,62.1325,9.9968,24.19,99,99,3.94,overcast clouds,0.0,0.0
605,Marsa Matruh,EG,2022-02-13 22:28:41,31.3525,27.2453,53.8,76,40,4.61,scattered clouds,0.0,0.0
606,Sassandra,CI,2022-02-13 22:28:41,4.95,-6.0833,76.46,90,75,3.89,moderate rain,0.0,0.0
607,Rio Branco,BR,2022-02-13 22:28:41,-9.9747,-67.81,83.01,78,40,2.3,scattered clouds,0.0,0.0
608,Tombouctou,ML,2022-02-13 22:28:41,20.0,-3.0,61.83,20,16,11.63,few clouds,0.0,0.0
609,Jasper,US,2022-02-13 22:28:42,37.2001,-94.3502,44.53,34,0,12.66,clear sky,0.0,0.0
610,Montrose,US,2022-02-13 22:28:42,38.4166,-108.2673,42.78,34,0,0.69,clear sky,0.0,0.0
611,Karaidel,RU,2022-02-13 22:28:42,55.8337,56.9069,3.85,99,100,2.53,overcast clouds,0.0,0.0
612,Oneonta,US,2022-02-13 22:28:25,42.4529,-75.0638,22.08,67,100,9.44,overcast clouds,0.0,0.0
613,Mbuyapey,PY,2022-02-13 22:28:43,-26.2,-56.75,86.79,38,31,5.75,scattered clouds,0.0,0.0
614,Luderitz,NA,2022-02-13 22:20:36,-26.6481,15.1594,72.81,65,0,10.83,clear sky,0.0,0.0
615,Cabatuan,PH,2022-02-13 22:28:43,10.8794,122.486,74.19,92,98,8.16,overcast clouds,0.0,0.0
616,Moerai,PF,2022-02-13 22:20:10,-22.4333,-151.3333,78.31,75,100,11.18,overcast clouds,0.0,0.0
617,El Vigia,VE,2022-02-13 22:28:43,8.6219,-71.6506,86.65,60,75,3.58,broken clouds,0.0,0.0
618,Porkhov,RU,2022-02-13 22:28:44,57.765,29.5561,33.69,80,100,13.09,light snow,0.0,0.0
619,Aleksandrovsk,RU,2022-02-13 22:28:44,59.158,57.5624,7.16,99,97,1.25,overcast clouds,0.0,0.0
620,Clonakilty,IE,2022-02-13 22:28:44,51.6231,-8.8706,40.21,80,5,8.25,clear sky,0.0,0.0
621,Carndonagh,IE,2022-02-13 22:28:44,55.25,-7.2667,42.37,88,100,11.1,overcast clouds,0.0,0.0
622,Krasnoselkup,RU,2022-02-13 22:21:00,65.7,82.4667,-1.43,93,71,13.42,broken clouds,0.0,0.0
623,Kualakapuas,ID,2022-02-13 22:28:45,-3.0091,114.3876,75.36,93,99,1.21,overcast clouds,0.0,0.0
624,Marzuq,YE,2022-02-13 22:28:45,14.4,46.4667,57.74,47,3,3.44,clear sky,0.0,0.0
625,Pitimbu,BR,2022-02-13 22:28:45,-7.4706,-34.8086,82.99,75,7,11.86,clear sky,0.0,0.0
626,Maturin,VE,2022-02-13 22:25:32,9.75,-63.1767,83.07,46,88,13.02,overcast clouds,0.0,0.0
627,Mykolayiv,UA,2022-02-13 22:28:46,46.9659,31.9974,32.4,54,4,4.85,clear sky,0.0,0.0
628,Miles City,US,2022-02-13 22:28:46,46.4083,-105.8406,50.97,32,0,18.41,clear sky,0.0,0.0
629,Lipin Bor,RU,2022-02-13 22:28:46,60.2622,37.9763,28.2,90,100,12.73,overcast clouds,0.0,0.0
630,Kachiry,KZ,2022-02-13 22:28:47,53.0675,76.1036,-4.45,98,12,7.92,few clouds,0.0,0.0
631,The Valley,AI,2022-02-13 22:28:47,18.217,-63.0578,77.14,73,75,17.27,broken clouds,0.0,0.0
632,Russell,US,2022-02-13 22:22:09,32.3502,-85.1999,52.88,24,0,19.57,clear sky,0.0,0.0
633,Sfantu Gheorghe,RO,2022-02-13 22:25:04,45.8667,25.7833,30.27,85,100,2.62,overcast clouds,0.0,0.0
634,Bambanglipuro,ID,2022-02-13 22:28:47,-7.95,110.2833,60.6,93,100,5.84,moderate rain,0.0,0.0
635,Khorramshahr,IR,2022-02-13 22:28:48,30.4397,48.1664,55.36,62,0,4.61,clear sky,0.0,0.0
636,Lakhisarai,IN,2022-02-13 22:28:48,25.1768,86.0932,52.92,59,0,3.94,clear sky,0.0,0.0
637,Bolobo,CD,2022-02-13 22:28:48,-2.1667,16.2333,72.72,91,100,4.94,light rain,0.0,0.0
638,Tiznit,MA,2022-02-13 22:20:26,29.5833,-9.5,54.32,67,0,1.83,clear sky,0.0,0.0
639,Morales,CO,2022-02-13 22:28:49,2.757,-76.6172,65.03,95,100,3.0,overcast clouds,0.0,0.0
640,Sant Feliu De Guixols,ES,2022-02-13 22:28:49,41.7833,3.0333,56.89,50,16,22.7,few clouds,0.0,0.0
641,Muncar,ID,2022-02-13 22:28:49,-8.4333,114.3333,75.25,94,100,3.15,overcast clouds,0.0,0.0
642,Hirara,JP,2022-02-13 22:28:49,24.8,125.2833,66.06,94,75,28.77,broken clouds,0.0,0.0
643,Port Hawkesbury,CA,2022-02-13 22:28:50,45.6169,-61.3485,24.91,82,100,5.75,overcast clouds,0.0,0.0
644,Puerto Leguizamo,CO,2022-02-13 22:28:50,-0.1934,-74.7819,81.9,72,100,2.26,light rain,0.0,0.0
645,Manokwari,ID,2022-02-13 22:21:37,-0.8667,134.0833,77.9,76,100,4.94,overcast clouds,0.0,0.0
646,Raymondville,US,2022-02-13 22:28:50,26.4815,-97.7831,65.23,21,94,6.38,overcast clouds,0.0,0.0
647,Yenotayevka,RU,2022-02-13 22:28:50,47.2456,47.0281,30.9,70,0,12.46,clear sky,0.0,0.0
648,Pauini,BR,2022-02-13 22:25:27,-7.7136,-66.9764,75.92,96,94,3.65,moderate rain,0.0,0.0
649,Rio Hato,PA,2022-02-13 22:28:51,8.3833,-80.1667,88.79,58,20,13.8,few clouds,0.0,0.0
650,El Espinal,MX,2022-02-13 22:28:51,16.3333,-94.0667,72.23,58,99,22.77,overcast clouds,0.0,0.0
651,Mokhotlong,LS,2022-02-13 22:28:51,-29.2894,29.0675,57.29,82,93,2.3,overcast clouds,0.0,0.0
652,Hualmay,PE,2022-02-13 22:28:51,-11.0964,-77.6139,74.97,72,9,11.59,clear sky,0.0,0.0
653,Karonga,MW,2022-02-13 22:28:52,-9.9333,33.9333,72.21,79,98,4.07,overcast clouds,0.0,0.0
654,Basco,PH,2022-02-13 22:24:43,20.4487,121.9702,75.88,83,86,3.44,overcast clouds,0.0,0.0
655,Scarborough,GB,2022-02-13 22:18:34,54.2797,-0.4044,48.52,89,100,4.0,overcast clouds,0.0,0.0
656,Rawlins,US,2022-02-13 22:28:52,41.7911,-107.2387,44.49,26,0,20.71,clear sky,0.0,0.0
657,Chimoio,MZ,2022-02-13 22:28:52,-19.1164,33.4833,71.46,94,40,0.96,scattered clouds,0.0,0.0
658,Ulundi,ZA,2022-02-13 22:28:53,-28.3352,31.4162,73.78,86,99,3.89,overcast clouds,0.0,0.0
659,Polis,CY,2022-02-13 22:28:53,35.0367,32.4264,53.42,72,80,6.78,broken clouds,0.0,0.0
660,Qaqortoq,GL,2022-02-13 22:21:28,60.7167,-46.0333,25.3,88,100,3.89,overcast clouds,0.0,0.0
661,Haines Junction,CA,2022-02-13 22:21:32,60.7522,-137.5108,22.95,68,100,2.3,overcast clouds,0.0,0.0
662,Takoradi,GH,2022-02-13 22:26:30,4.8845,-1.7554,78.71,87,61,7.0,light rain,0.0,0.0
663,Sestri Levante,IT,2022-02-13 22:28:53,44.2732,9.3968,49.64,71,82,3.0,broken clouds,0.0,0.0
664,Kerema,PG,2022-02-13 22:28:54,-7.9631,145.7785,79.97,76,82,1.88,broken clouds,0.0,0.0
665,Marquette,US,2022-02-13 22:28:54,46.5333,-87.6335,11.34,67,100,2.15,overcast clouds,0.0,0.0
666,Gallup,US,2022-02-13 22:25:21,35.5281,-108.7426,61.56,11,0,10.36,clear sky,0.0,0.0
667,San Juan,AR,2022-02-13 22:22:08,-31.5375,-68.5364,86.31,22,17,4.83,few clouds,0.0,0.0
668,Saint-Pierre,RE,2022-02-13 22:21:30,-21.3393,55.4781,78.48,78,0,11.5,clear sky,0.0,0.0
669,Itupiranga,BR,2022-02-13 22:28:54,-5.1347,-49.3267,79.12,93,100,0.81,overcast clouds,0.0,0.0
670,Mangla,PK,2022-02-13 22:28:54,31.8931,72.3817,53.1,58,88,5.03,overcast clouds,0.0,0.0
671,Nabire,ID,2022-02-13 22:25:05,-3.3667,135.4833,75.96,91,100,3.09,overcast clouds,0.0,0.0
672,Ishim,RU,2022-02-13 22:28:55,56.1128,69.4902,-15.21,100,95,3.89,overcast clouds,0.0,0.0
673,Polson,US,2022-02-13 22:28:55,47.6936,-114.1632,44.11,68,67,1.88,broken clouds,0.0,0.0
674,Carutapera,BR,2022-02-13 22:20:46,-1.195,-46.02,76.59,92,100,6.04,overcast clouds,0.0,0.0
675,Hami,CN,2022-02-13 22:17:53,42.8,93.45,25.21,48,37,4.61,scattered clouds,0.0,0.0
676,Masvingo,ZW,2022-02-13 22:28:55,-20.0637,30.8277,64.62,55,0,3.53,clear sky,0.0,0.0
677,Jurm,AF,2022-02-13 22:28:56,36.8648,70.8342,34.2,86,100,2.66,overcast clouds,0.0,0.0
678,Erzin,TR,2022-02-13 22:28:56,36.9559,36.2,45.32,78,51,2.37,broken clouds,0.0,0.0
679,Nemuro,JP,2022-02-13 22:21:25,43.3236,145.575,26.82,86,100,11.01,overcast clouds,0.0,0.0
680,Kota,IN,2022-02-13 22:28:56,25.1833,75.8333,58.14,34,0,4.38,clear sky,0.0,0.0
